,0,1,2,3,4,5
Unnamed: 0,Absolute Score Mean,Absolute Score SD,Regret Mean,Regret SD,Decision Consistency Mean,Decision Consistency SD
algo31_mab3,170.64,8.32850769370122,0.11200000000000956,8.32850769370122,1.0,0.0
algo31_mab4,63.37,7.0948195640526786,64.63,7.0948195640526786,1.0,0.0
algo31_mab5,191.16,6.144259043360655,0.84,6.144259043360655,1.0,0.0
algo31_mab6,84.95,7.347610069769199,85.802,7.347610069769199,1.0,0.0
algo31_mab7,65.52,6.969602107391322,126.48,6.969602107391322,1.0,0.0
algo31_mab8,51.2,6.221500679664892,153.60000000000005,6.221500679664892,1.0,0.0
algo31_mab9,43.08,5.880424639377153,170.16799999999995,5.880424639377153,1.0,0.0
algo31_mab10,37.12,5.392250331388893,182.27200000000002,5.392250331388893,1.0,0.0
algo31_mab11,84.63,7.301106876094995,86.12200000000001,7.301106876094995,1.0,0.0
algo31_mab12,85.5,7.30642445959981,85.25200000000002,7.30642445959981,1.0,0.0
algo31_mab13,86.22,6.624990947201742,84.53200000000002,6.624990947201742,1.0,0.0
algo31_mab14,85.5,8.074776789609741,85.25200000000002,8.074776789609741,1.0,0.0
algo31_mab15,127.98,25.04419527898066,42.77200000000001,25.04419527898066,1.0,0.0
algo31_mab16,131.17,35.942730822655896,60.83,35.942730822655896,1.0,0.0
algo31_mab17,127.18,14.333953474956665,43.57200000000001,14.333953474956665,1.0,0.0
algo31_mab18,127.85,15.317762185901644,64.15,15.317762185901644,1.0,0.0
algo31_mab19,131.6,10.512138246096773,39.15200000000001,10.512138246096773,1.0,0.0
algo31_mab20,128.0,12.206141855225956,64.0,12.206141855225956,1.0,0.0
algo32_mab1,129.39,8.612763608139781,-1.39,8.612763608139781,0.5273828125,0.020822196064262888
algo32_mab2,107.36,8.049744333727864,20.64,8.049744333727864,0.5459375,0.03066308862371348
algo32_mab3,151.25,7.4337138100750835,19.502000000000013,7.4337138100750835,0.547421875,0.028516516823953682
algo32_mab4,99.3,7.428446552396952,28.7,7.428446552396952,0.562578125,0.03218773367694916
algo32_mab5,165.12,7.336473157031135,26.88,7.336473157031135,0.563984375,0.030525353728488858
algo32_mab6,134.55,7.4472895211695125,36.20200000000001,7.4472895211695125,0.5795703125,0.03138610178217871
algo32_mab7,139.87,7.375436984143428,52.13,7.375436984143429,0.3234375,0.021773868861886862
algo32_mab8,142.31,8.017273019341843,62.49000000000001,8.017273019341843,0.23484375,0.02164095119498534
algo32_mab9,145.09,8.517474610315768,68.15799999999999,8.517474610315768,0.1862109375,0.017513823890988642
algo32_mab10,148.63,7.342494277983621,70.762,7.342494277983621,0.1569921875,0.012862376263718278
algo32_mab11,132.08,7.9336643679342975,38.67200000000001,7.9336643679342975,0.30140625,0.027237686611929747
algo32_mab12,130.11,8.270545277786658,40.64200000000001,8.270545277786658,0.210859375,0.018893306258718517
algo32_mab13,130.92,8.068745036537372,39.83200000000001,8.068745036537372,0.1670703125,0.015324756983068932
algo32_mab14,130.08,7.744245175182236,40.67200000000001,7.744245175182236,0.1369921875,0.012736659916160041
algo32_mab15,127.77,8.991415659147094,42.982000000000006,8.991415659147092,0.5446484375,0.029275191891809032
algo32_mab16,129.42,8.031730004717966,62.58,8.031730004717966,0.2973828125,0.023813631438280285
algo32_mab17,127.61,8.726940755470668,43.14200000000001,8.726940755470668,0.5312109375,0.0227534257323162
algo32_mab18,129.92,7.736415268851668,62.08,7.736415268851668,0.286796875,0.017078287376084474
algo32_mab19,129.17,8.426815063902383,41.58200000000001,8.426815063902383,0.530625,0.024007432807756426
algo32_mab20,127.0,7.47926426457803,65.0,7.47926426457803,0.2855078125,0.018473529562264144
